,crude oil,gold,aluminum,nikel,cotton,rubber,wheat,natural gas,palm oil,cooper,S&P500,portfolio
2017-07-26,0.9040638337353877,1.0985010893246192,1.1444198078344425,0.99179716629381,0.9769285208775649,0.7731266149870798,1.1709558823529411,0.785177228786252,0.8630648047875432,1.143347484418752,1.0807784053914256,0.9851382433398393
2017-07-27,0.91204305065875,1.0972984749455343,1.1444198078344425,1.0091971165796663,0.9978768577494688,0.7705426356589145,1.175857843137255,0.7972610096670254,0.8775160542364809,1.1435281365730288,1.079727145023916,0.9925540987040566
2017-07-28,0.9235479680831331,1.10644008714597,1.1302291204730235,1.021625652498135,0.9939136588818113,0.7317829457364339,1.178921568627451,0.7897422126745443,0.8682288844644491,1.142624875801644,1.0782791062254702,0.9887056974386595
2017-07-31,0.9313416218222312,1.1062657952069723,1.133924611973393,1.0166542381307475,0.9978768577494689,0.7359173126614985,1.1629901960784315,0.7502685284640177,0.8701828907063985,1.1505735705898295,1.0774939619554416,0.9855995623382988
2017-08-01,0.9051772128409732,1.1056732026143796,1.1287509238728757,1.0171513795674862,1.0073602264685064,0.7591731266149868,1.1305147058823528,0.7569817400644475,0.8649391242516542,1.146237918887183,1.0801328686217282,0.9821959561064846
2017-08-02,0.9200222675821126,1.1038344226579526,1.1392461197339252,1.0283370618941081,1.0155697098372254,0.7586563307493538,1.1292892156862744,0.7548335123523102,0.8557054136408181,1.1475024839671215,1.0806649943889195,0.9852996538101202
2017-08-03,0.9079606606049369,1.1055337690631812,1.1309682187730974,1.0313199105145407,1.0127388535031843,0.7596899224806198,1.1219362745098036,0.751879699248121,0.8429252719149207,1.1475024839671215,1.0783051958593455,0.9812455064579527
2017-08-04,0.9190944516607914,1.0970631808278872,1.1283074648928313,1.0273427790206306,1.0048124557678693,0.7684754521963821,1.114583333333333,0.7448979591836742,0.8440695963541918,1.1511155270526603,1.0803422260040707,0.9799762200290252
2017-08-07,0.9153831879755066,1.0961655773420482,1.1670362158167042,1.0318170519512793,1.0080679405520165,0.7829457364341084,1.1360294117647054,0.7521482277121384,0.8401547097527992,1.1587029175322918,1.0821217654987,0.9888450976833598
2017-08-08,0.9087029133419938,1.0988758169934645,1.1992609016999267,1.068605518269947,1.0178343949044582,0.7813953488372091,1.1200980392156858,0.7577873254564993,0.8548503459305515,1.1706259597145698,1.0795090553302384,0.9978036564364305
2017-08-10,0.9003525700501029,1.121159041394336,1.2023651145602372,1.0815311956251545,0.9803255484784145,0.7922480620155038,1.0796568627450975,0.8015574650913007,0.8652310162914219,1.1603287869207843,1.0638837642453223,0.9984755663172352
2017-08-11,0.905733902393766,1.1235816993464056,1.2078344419807843,1.0584141188168026,0.9800424628450103,0.7782945736434107,1.0765931372549014,0.8010204081632664,0.8710188140691633,1.158160961069461,1.065240822249059,0.9960694519582972
2017-08-14,0.8817962516236788,1.1173420479302838,1.1983739837398382,1.0367884663186668,0.9695682944090585,0.7782945736434107,1.080882352941176,0.7945757250268538,0.8664517647428247,1.1556318309095839,1.0759398398046562,0.9879705291285376
2017-08-15,0.8851363889404351,1.1080871459694994,1.2119733924611982,1.0280884911757386,0.9579617834394902,0.7896640826873386,1.052696078431372,0.7881310418904415,0.8529648159381146,1.152380092132599,1.0754031523014629,0.9827083313066227
2017-08-16,0.8680645759881248,1.1181786492374732,1.2354767184035487,1.066119811086253,0.9561217268223634,0.79328165374677,1.027573529411764,0.776047261009668,0.850720367774489,1.180019871736971,1.0769303354540292,0.9871604165217424
2017-08-17,0.8712191501206169,1.1225708061002186,1.2221729490022184,1.0616455381556043,0.954706298655343,0.7953488372093023,1.0147058823529405,0.7865198711063381,0.8598808334782411,1.1724324812573395,1.0603058136684453,0.9861202647438162
2017-08-18,0.9023937650770096,1.1190675381263624,1.2201034737620113,1.093214019388515,0.9595187544232128,0.8020671834625323,1.0196078431372542,0.7768528464017196,0.8695351619963875,1.1717098726402317,1.058359763011216,0.9934070458415236
2017-08-21,0.8840230098348496,1.125821350762528,1.2334072431633416,1.1272682078051193,0.9725406935598014,0.7994832041343669,1.0036764705882344,0.7953813104189054,0.8791492218505974,1.1897750880679256,1.059590265965128,1.0010525800185668
2017-08-23,0.8979402486546677,1.125019607843138,1.2456762749445687,1.172010937111607,0.9851380042462842,0.7937984496124031,0.988357843137254,0.7862513426423211,0.8873100263381888,1.1859813928281098,1.0559308726138212,1.0067484127358541
2017-08-24,0.8832807570977926,1.1210457516339878,1.2410938654841104,1.1675366641809584,0.9932059447983013,0.7932816537467701,1.002450980392156,0.791890440386682,0.8960034703556897,1.209646825038389,1.0537403842249151,1.0099436353114837
2017-08-25,0.8875487103358702,1.1253594771241837,1.2252771618625287,1.1404424558786963,0.9711252653927811,0.8031007751937984,1.0036764705882344,0.7765843179377024,0.8919234655000251,1.2042272604100808,1.0555031541689932,1.0029265360223902
2017-08-29,0.8593431063277055,1.140941176470589,1.2379896526238001,1.1655480984340032,0.9987261146496814,0.7984496124031008,0.9871323529411756,0.7951127819548884,0.8758362039745596,1.2268991057718368,1.0563927553461159,1.008597820555134
2017-08-30,0.8524772685099284,1.1403921568627458,1.2369549150036967,1.1546109868257506,1.0116065109695682,0.7958656330749354,0.9889705882352935,0.7892051557465102,0.8750363662427741,1.2228344323006057,1.0612681652174645,1.0067954013771807
2017-09-05,0.9020226387084812,1.1675032679738568,1.2366592756836672,1.1913994531444183,1.0652512384996462,0.8739018087855296,1.0551470588235288,0.7980665950590774,0.8968317945419151,1.246499864510885,1.0532547343177174,1.0433282995731006
2017-09-06,0.9122286138430145,1.1627189542483667,1.2502586844050272,1.2172508078548334,1.0652512384996462,0.8821705426356587,1.0337009803921564,0.8055853920515587,0.8972784448576636,1.246680516665162,1.0565500804299417,1.0473124175453088
2017-09-07,0.9116719242902219,1.1757908496732032,1.2502586844050272,1.211782252050707,1.061995753715499,0.8816537467700257,1.0134803921568623,0.8004833512352323,0.9166912315277095,1.2462288862794695,1.0563615539036708,1.0470037072103957
2017-09-08,0.8812395620708862,1.1734989106753817,1.2365114560236525,1.1436738752174982,1.069922151450814,0.8723514211886305,1.0140931372549016,0.7760472610096683,0.9199133660410262,1.2091048685755583,1.0547887892674639,1.0296356009508016
2017-09-11,0.8920022267582121,1.1568976034858391,1.2541019955654116,1.1754909271687783,1.043312101910828,0.8682170542635659,1.010416666666666,0.7921589688506995,0.9310021681078124,1.2190407370607899,1.0662219603359686,1.0342640449838605
2017-09-12,0.8977546854704036,1.1606187363834426,1.2657797487065794,1.1849366144668145,1.0008492569002123,0.8713178294573644,1.0281862745098034,0.805853920515576,0.9378477573163796,1.2045885647186347,1.069808675559188,1.0357733388445212
2017-09-13,0.915568751159771,1.1523921568627453,1.247745750184776,1.1367138951031555,0.9905166312809627,0.8697674418604652,1.0312499999999993,0.8211600429645556,0.9619379277787371,1.1838135669767866,1.07061864999391,1.0310866164171952
2017-09-15,0.9244757840044545,1.1504836601307193,1.2350332594235047,1.1061396967437223,0.9926397735314932,0.8351421188630491,1.1004901960784308,0.8120300751879711,0.9601822112424117,1.1755035678800474,1.0725962768242505,1.0292120343085804
2017-09-18,0.9254035999257757,1.1393812636165581,1.2371027346637116,1.110613969674371,0.9966029723991506,0.8005167958656331,1.0870098039215679,0.844790547798068,0.9435462752273668,1.1791166109655862,1.074157892125468,1.0264084574057788
2017-09-19,0.9274447949526824,1.1426143790849677,1.2579453067257957,1.107879691772308,0.9905166312809625,0.7824289405684755,1.0857843137254894,0.8383458646616554,0.9264580557455239,1.1812844368169093,1.0753504172392463,1.024070241533477
2017-09-21,0.9413620337725006,1.125228758169935,1.2750923872875104,1.0656226696495141,0.9772116065109695,0.7813953488372092,1.1090686274509798,0.7910848549946307,0.9127342078409926,1.1662903080119233,1.072074988618932,1.0145090802526167
2017-09-25,0.9667841900167018,1.1422919389978217,1.271249076127126,1.0561769823514777,0.992073602264685,0.7912144702842376,1.1127450980392148,0.7838345864661664,0.9003793132455451,1.1652063950862617,1.0696927839134187,1.018195565287924
2017-09-26,0.9664130636481733,1.1276514161220046,1.2558758314855887,1.0395227442207295,0.9820240622788392,0.7839793281653745,1.1121323529411755,0.7835660580021494,0.9118012381136161,1.158522265378015,1.0697699802372382,1.0121488360355664
2017-09-27,0.9656708109111163,1.1178910675381266,1.2588322246858843,1.0228685060899814,0.9806086341118188,0.7834625322997415,1.1311274509803912,0.7986036519871117,0.9110706853510484,1.1628579170806614,1.074140144522942,1.013299348103588
2017-09-28,0.9573204676192255,1.1218300653594773,1.2632668144863277,1.0400198856574683,0.9851380042462844,0.7291989664082686,1.1151960784313715,0.8101503759398507,0.8982589198959932,1.1782133501942014,1.0754340706943628,1.0098592928238468
2017-09-29,0.957691593987754,1.1152505446623096,1.24478935698448,1.0469798657718108,0.9777777777777776,0.7555555555555554,1.0986519607843128,0.8074650912996788,0.8978619779552217,1.170806611868847,1.079418671956166,1.0072830336647747
2017-10-02,0.9382074596400087,1.1077385620915035,1.2443458980044355,1.0390256027839908,0.9653220099079971,0.7591731266149869,1.0900735294117638,0.7830290010741151,0.8856482467786435,1.1729744377201703,1.0836003437240118,0.9985537874027614
2017-10-03,0.9307849322694389,1.1082004357298476,1.2675535846267563,1.0666169525229914,0.9646142958244869,0.7700258397932814,1.0980392156862737,0.7773899033297541,0.8897479676629808,1.1778520458856476,1.0859396614877475,1.005082517333146
2017-10-04,0.9257747262943045,1.1109803921568626,1.2779009608277911,1.0534427044494146,0.9827317763623497,0.7736434108527129,1.0833333333333324,0.7894736842105275,0.8994386606809702,1.1780326980399245,1.0872935243218305,1.007475234720819
2017-10-05,0.9421042865095577,1.105202614379085,1.2830746489283085,1.0521998508575678,0.9752300070771409,0.7700258397932814,1.0802696078431364,0.7849087003222354,0.8997790619596009,1.2103694336554967,1.093433239609379,1.010316405132541
2017-10-06,0.9135275561328643,1.112575163398693,1.26858832224686,1.050956997265721,0.9832979476291578,0.7669250645994831,1.0870098039215677,0.7687969924812041,0.9019014910518588,1.204317586487219,1.0922592921618683,1.0057896925214629
2017-10-09,0.9198367043978486,1.1189978213507625,1.2832224685883233,1.0932140193885147,0.9848549186128803,0.75297157622739,1.0686274509803915,0.7607411385606886,0.9024359850597128,1.2042272604100808,1.0902883823025624,1.0089129343576593
2017-10-10,0.9452588606420497,1.1224662309368192,1.27878787878788,1.0966940094456858,0.9759377211606511,0.7416020671834623,1.0667892156862737,0.7763157894736854,0.8955262699559089,1.2212085629121132,1.0928204817924732,1.0120586606184527
2017-10-11,0.9469289293004278,1.125681917211329,1.2622320768662243,1.1116082525478483,0.9728237791932061,0.7307493540051677,1.06188725490196,0.775778732545651,0.8914822810140074,1.2284346490831908,1.0947913912233296,1.0107607226669013
2017-10-12,0.9411764705882363,1.127424836601307,1.270657797487067,1.1344767586378308,0.9602264685067233,0.7452196382428936,1.0551470588235288,0.8026315789473696,0.8970837804472691,1.2441513865052845,1.0929447488678015,1.017819577478751
2017-10-16,0.9636296158842096,1.1292287581699345,1.2629711751662984,1.180959482972904,0.9558386411889597,0.7462532299741599,1.0698529411764701,0.7910848549946307,0.9110227617367997,1.288862794688827,1.094858225636404,1.0299704255953193
2017-10-17,0.964000742252738,1.1199302832244007,1.2671101256467123,1.1697738006462821,0.9592356687898088,0.7390180878552968,1.0655637254901957,0.7953813104189056,0.9026014797869508,1.269442688104056,1.095594603909557,1.0252057912215347
2017-10-19,0.9599183521989245,1.1242962962962963,1.2705099778270526,1.1702709420830208,0.9527246992215145,0.7348837209302321,1.060661764705882,0.7714822771213762,0.8959986877546751,1.2586035588474396,1.0959539566796839,1.0199350276986414
2017-10-23,0.9621451104100955,1.1174466230936817,1.2654841093865499,1.1826994780014897,0.986836518046709,0.7374677002583975,1.0704656862745094,0.8031686358754041,0.9104780471850864,1.2652876885556863,1.0916002968525238,1.0301479597087608
2017-10-24,0.9749489701243282,1.1124880174291936,1.277753141167777,1.1976137211036522,0.9842887473460722,0.740568475452196,1.0735294117647054,0.7986036519871119,0.9063979168384331,1.2709782314154099,1.0933664062888668,1.0337170284628878
2017-10-25,0.9682686954908155,1.1133159041394332,1.2944567627494472,1.1787223465075796,0.9810332625619249,0.7421188630490951,1.0674019607843135,0.7838345864661667,0.9148584216939792,1.266371601481348,1.0882679841109726,1.0310382404924103
2017-10-26,0.9805158656522556,1.104130718954248,1.294604582409462,1.169028088491174,0.965180467091295,0.7405684754521961,1.0582107843137252,0.7760472610096684,0.9171584623656089,1.2620359497787013,1.0896511141909082,1.0267480655518335
2017-10-27,1.0050102059751354,1.1096732026143785,1.2910569105691072,1.1503852846134708,0.9653220099079971,0.7286821705426353,1.0471813725490193,0.7389903329752966,0.9158654450481453,1.2338542137114987,1.0984478921453273,1.0186021148506685
2017-10-30,1.0042679532380785,1.1122352941176465,1.2774575018477472,1.1580909768829213,0.9715498938428874,0.7090439276485784,1.0410539215686272,0.7964554242749745,0.92331095090002,1.2405383434197454,1.0949411296753677,1.0234004187741228
2017-10-31,1.0139172388198192,1.1080174291938993,1.2798226164079838,1.2341536167039502,0.9678697806086339,0.6945736434108524,1.0257352941176467,0.7776584317937716,0.9192429374054998,1.2354800830999912,1.0959752564573364,1.0256471071562048
2017-11-02,1.0157728706624618,1.1120958605664486,1.2857354028085752,1.2490678598061127,0.9777777777777775,0.7348837209302321,1.0441176470588234,0.7881310418904418,0.9213308285889729,1.251738776984916,1.0961834546109905,1.0380651787074762
2017-11-03,1.0330302467990364,1.1066753812636163,1.2923872875092404,1.2627392493164282,0.9726822363765036,0.7374677002583975,1.0435049019607843,0.8012889366272838,0.9158341420181805,1.2455966037394999,1.0995784173056435,1.0411206685868972
2017-11-06,1.0623492299127868,1.1171677559912851,1.2826311899482647,1.2873477504349966,0.9745222929936302,0.7571059431524544,1.0557598039215685,0.8415682062298617,0.9130713742408029,1.2591455153102704,1.100976257765776,1.055066906213592
2017-11-07,1.0567823343848595,1.1113725490196076,1.2626755358462691,1.258513547104149,0.9634819532908702,0.7483204134366921,1.0471813725490196,0.8464017185821711,0.9103592211622098,1.233131605094391,1.100768060037024,1.043822025047024
2017-11-08,1.0545555761736884,1.1166535947712415,1.2459719142645986,1.2622421078796897,0.9714083510261851,0.7431524547803614,1.0459558823529411,0.8525778732545664,0.9139566016186922,1.2383705175684223,1.1023571892509998,1.0444844873690386
2017-11-09,1.0584524030432376,1.1198867102396513,1.2381374722838152,1.2217250807854814,0.9665958952583154,0.7322997416020668,1.0514705882352942,0.8592910848549962,0.9136425952780228,1.2298798663174062,1.0982102452024414,1.0391381437898288
2017-11-10,1.0558545184635382,1.1111721132897603,1.2462675535846284,1.2028337061894088,0.9773531493276711,0.7354005167958653,1.0575980392156863,0.8627819548872194,0.9114883472484023,1.2259055189233137,1.0972244436796534,1.0386655417925494
2017-11-13,1.0525143811467819,1.113995642701525,1.248041389504806,1.242605021128509,0.9749469214437362,0.7426356589147282,1.039828431372549,0.8504296455424287,0.8989545164464802,1.2455966037395,1.098303711319283,1.0409548211941044
2017-11-14,1.020411950269068,1.115686274509804,1.2360679970436086,1.1735023614218225,0.9709837225760788,0.7436692506459944,1.0490196078431373,0.8329752953813117,0.8822902055245406,1.2210279107578361,1.0957670587285842,1.0245634575973201
2017-11-15,1.0259788457969954,1.1138474945533772,1.245971914264599,1.161819537658462,0.973956121726822,0.7224806201550384,1.0294117647058825,0.8270676691729336,0.8989421346689261,1.2235570409177132,1.0897122052933723,1.022303314362075
2017-11-16,1.0246799035071457,1.1142309368191723,1.2483370288248357,1.1324881928908757,0.979617834394904,0.7219638242894052,1.0330882352941178,0.8198174006444696,0.9052315757023628,1.2170535633637434,1.0986435500597567,1.0196508495731031
2017-11-17,1.0495453701985542,1.1262919389978217,1.2468588322246879,1.1531195625155337,0.9876857749469211,0.7188630490956068,1.0471813725490198,0.8316326530612259,0.8992522647323881,1.224279649534821,1.0957585526155367,1.028471046785658
2017-11-21,1.0595657821488231,1.116,1.2347376201034757,1.1784737757892099,1.003538570417551,0.7188630490956068,1.0410539215686276,0.810150375939851,0.8705794422307606,1.248125733899377,1.1029260616366443,1.0281088271193282
2017-11-22,1.0773798478381904,1.1260305010893248,1.2434589800443476,1.1789709172259486,1.001273885350318,0.7266149870801029,1.0361519607843142,0.7969924812030089,0.8766581699506895,1.2562550808418391,1.1020985791709486,1.0319786811408083
2017-11-24,1.094822787159029,1.1227625272331156,1.2600147819660032,1.196370867511805,1.022363765038924,0.7333333333333328,1.018995098039216,0.7553705692803451,0.8626312752518375,1.2649263842471323,1.1043645988194173,1.0331591389060741
2017-11-27,1.0731118946001126,1.1281220043572988,1.2609016999260918,1.152125279642056,1.0212314225053074,0.720930232558139,1.0036764705882355,0.7862513426423214,0.8466098267782354,1.254087254990516,1.1039402381735879,1.0247047428588316
2017-11-28,1.0714418259417344,1.1276514161220048,1.2428677014042884,1.1252796420581634,1.048124557678697,0.7214470284237721,1.0067401960784317,0.8254564983888306,0.8397002232219768,1.2293379098545751,1.1148124075699346,1.0238046999172474
2017-11-29,1.0653182408610142,1.1186405228758176,1.2199556541019971,1.1384538901317403,1.0689313517338987,0.7338501291989659,1.0208333333333337,0.8536519871106352,0.8412148715689669,1.2212085629121128,1.1144007900499386,1.0282058543828483
2017-11-30,1.0655038040452787,1.1111198257080614,1.2118255728011842,1.128511061396965,1.0621372965322005,0.7509043927648574,1.0030637254901964,0.8122986036519885,0.8501476269019609,1.2215698672206667,1.1235287917853372,1.0217081776513361
2017-12-04,1.0662460567823355,1.1121394335511987,1.2232076866223223,1.1343276162068086,1.0619957537154983,0.7746770025839789,1.0055147058823533,0.801557465091301,0.8500218570443749,1.2331316050943908,1.1223466632035732,1.0262819182574563
2017-12-05,1.066617183150864,1.1030675381263622,1.2167686622320786,1.080785483470045,1.0610049539985837,0.7565891472868213,0.9950980392156864,0.7824919441460807,0.8427902575544985,1.1820070454340168,1.1181497808060157,1.0087220254615037
2017-12-07,1.050658749304139,1.0869019607843142,1.195565410199558,1.0949142431021603,1.050672328379334,0.7379844961240306,0.9662990196078433,0.7419441460794856,0.8245496961535496,1.1858007406738327,1.121428595845341,0.9935290790408248
2017-12-08,1.063648172202636,1.0880087145969504,1.1977827050997798,1.0885408898831694,1.043453644727529,0.7379844961240306,0.9607843137254903,0.7443609022556402,0.8128066259018952,1.1870653057537712,1.1276035254101253,0.9924435770270893
2017-12-11,1.076637595101133,1.0823703703703709,1.1974220251293437,1.1117076808351951,1.0332625619249813,0.7395348837209297,0.9503676470588237,0.7593984962406027,0.8045347618892849,1.2049498690271883,1.1312140638429735,0.9960185891297855
2017-12-12,1.0662460567823355,1.084522875816994,1.1923902439024405,1.1020631369624634,1.0319886765746629,0.740568475452196,0.9491421568627453,0.7191192266380247,0.8095707013232624,1.2036853039472497,1.1329662261866664,0.9899296854262374
2017-12-13,1.0521432547782532,1.094117647058824,1.187955654101997,1.1031568481232885,1.0492569002123133,0.7390180878552967,0.9613970588235297,0.7290547798066607,0.8012806550607305,1.2156083461295277,1.1324303821020167,0.9932989231950422
2017-12-14,1.0610502876229368,1.0919041394335518,1.2084257206208442,1.1126025354213247,1.0662420382165596,0.7472868217054258,0.9681372549019612,0.7207303974221279,0.798914229656067,1.227170084003252,1.1278204173859858,1.0002463509004051
2017-12-15,1.064204861755429,1.0949368191721138,1.2199556541019971,1.15038528461347,1.0745930644019805,0.7493540051679581,1.025122549019608,0.7013963480128905,0.8019445442214003,1.2439707343510074,1.1379418653050255,1.0125863864817854
2017-12-18,1.0608647244386726,1.1000087145969504,1.226903178122692,1.1747452150136688,1.0644019815994328,0.7483204134366921,1.030637254901961,0.7371106337271762,0.8430283697338773,1.2474031252822693,1.1440444279419923,1.0233423610853394
2017-12-20,1.0770087214696615,1.1028932461873644,1.2551367331855154,1.1938851603281107,1.0716206652512372,0.7514211886304906,1.0379901960784315,0.7081095596133201,0.8385232153518652,1.2725137747267639,1.1430972812350704,1.030910246082276
2017-12-21,1.0809055483392107,1.1037908496732032,1.2709534368070972,1.2008451404424532,1.103184713375795,0.7472868217054259,1.0465686274509802,0.6976369495166499,0.8223493511007383,1.2801011652063954,1.1453670788526074,1.035362260361795
2017-12-22,1.0829467433661173,1.110379084967321,1.2912047302291223,1.2018394233159306,1.1021939136588808,0.7447028423772606,1.0410539215686274,0.7161654135338357,0.8226351219689452,1.2871465992231959,1.1448423100576186,1.0400267794209235
2017-12-27,1.1059565782148832,1.1217254901960791,1.330968218773099,1.198856574695498,1.1174805378627024,0.7695090439276483,1.0490196078431373,0.735230934479056,0.8465710779496064,1.3079215969650437,1.1457478126294796,1.0583239660906751
2017-12-28,1.1111523473742821,1.1285751633986933,1.3460458240946067,1.2276907780263457,1.1153573956121716,0.7689922480620152,1.048406862745098,0.7824919441460807,0.8434253395615352,1.3167735525246136,1.1478491127107266,1.0688911455545442
2017-12-29,1.1163481165336808,1.135337690631809,1.3470805617147101,1.2575192642306707,1.1129511677282367,0.7591731266149867,1.0465686274509802,0.792964554242751,0.8390647368550879,1.309186162044982,1.141899634803685,1.0716194008047895
2018-01-02,1.12024494340323,1.148200435729848,1.3392461197339267,1.258264976385779,1.096956829440905,0.7514211886304906,1.0625,0.8206229860365212,0.8575243636920163,1.3015987715653508,1.1513812405976966,1.0756580614618068
2018-01-03,1.1495639265169804,1.1444095860566454,1.318699186991872,1.2376336067611207,1.10559094125973,0.7509043927648575,1.0686274509803924,0.8077336197636963,0.8861402690585366,1.2911209466172882,1.1587487204889462,1.076042392677112
2018-01-04,1.148636110595659,1.1529498910675386,1.326829268292685,1.257022122793932,1.121726822363764,0.7524547803617567,1.0637254901960786,0.7733619763694964,0.8853090306926842,1.2986180110197811,1.1634168971182357,1.0780633503753374
2018-01-05,1.1421413991464107,1.149969498910676,1.3039172209903938,1.247079294059157,1.1041755130927096,0.7524547803617567,1.055759803921569,0.7505370569280356,0.8970323709722227,1.2864239906060877,1.171600100966242,1.0689490928989018
2018-01-08,1.149192800148452,1.1506753812636172,1.2857354028085757,1.2508078548346977,1.1060155697098362,0.754521963824289,1.0484068627450984,0.7612781954887231,0.901620753766644,1.2871465992231954,1.1735477034581498,1.069540138381313
2018-01-09,1.1777695305251452,1.1440958605664493,1.2753880266075408,1.2592592592592564,1.108987968860579,0.7638242894056844,1.0594362745098043,0.7849087003222356,0.8907615583788895,1.2829915996748258,1.1750767557870834,1.074742306811041
2018-01-10,1.1779550937094094,1.1476165577342055,1.2919438285291964,1.2796420581655452,1.127388535031846,0.7648578811369504,1.0643382352941182,0.7803437164339435,0.8931817218136124,1.2922048595429496,1.1737698037205015,1.0819472487391775
2018-01-11,1.179068472814995,1.152453159041395,1.2910569105691077,1.2542878448918688,1.1698513800424617,0.7777777777777772,1.0618872549019611,0.8281417830290024,0.8798596402811967,1.289946707614488,1.1820256859424587,1.0884330930964254
2018-01-12,1.1946557802931912,1.1656993464052294,1.3136733185513694,1.259010688540887,1.1561217268223627,0.7788113695090434,1.0306372549019613,0.8592910848549961,0.8672804096282435,1.2844368169090412,1.190003889769266,1.0909617796416327
2018-01-16,1.1861198738170362,1.1663703703703712,1.2975609756097581,1.247825006214265,1.1525831564048115,0.7896640826873381,1.020833333333334,0.8402255639097758,0.8804090537732654,1.278655947972179,1.185809735941979,1.0860247364092135
2018-01-17,1.1889033215809997,1.156287581699347,1.2980044345898025,1.2341536167039495,1.162632696390657,0.7886304909560719,1.0330882352941182,0.867883995703546,0.8726317079168796,1.2707072531839938,1.1969741958667326,1.0872923334019364
2018-01-18,1.1829652996845441,1.1564531590413951,1.3262379896526257,1.2396221725080758,1.1695682944090575,0.789147286821705,1.0422794117647065,0.856337271750807,0.8690633716525649,1.2782946436636253,1.1950394187692395,1.0909968900949107
2018-01-19,1.1788829096307307,1.1606448801742926,1.3105691056910589,1.2617449664429503,1.1807501769285198,0.7922480620155036,1.0361519607843144,0.8552631578947384,0.8621707512101133,1.2719718182639326,1.200279947790412,1.0910397789036155
2018-01-23,1.1963258489515696,1.1688104575163407,1.3167775314116796,1.2749192145165273,1.1643312101910819,0.7803617571059428,1.0330882352941182,0.9248120300751896,0.8837868807732568,1.2506548640592536,1.2028897950282715,1.099386802989496
2018-01-24,1.2224902579328276,1.1838431372549028,1.3283074648928328,1.3452647278150607,1.1644727530077839,0.7813953488372088,1.0612745098039222,0.9422663802363067,0.8990459017731559,1.291662903080119,1.2022162058646557,1.1220023384634121
2018-01-25,1.210428650955652,1.1749542483660138,1.3209164818920938,1.3629132488192863,1.1589525831564038,0.788630490956072,1.0649509803921575,0.9256176154672412,0.8954471827461272,1.2894950772287956,1.2029406865054015,1.1192306559979843
2018-01-26,1.2291705325663402,1.1757037037037046,1.3361419068736164,1.355456127268205,1.1391365888181166,0.7881136950904388,1.0808823529411773,0.941192266380238,0.8932613946480076,1.2799205130521178,1.2171849434832558,1.1218979081341964
2018-01-29,1.2158099832993148,1.1680435729847505,1.3169253510716947,1.3763360676112326,1.1091295116772815,0.7844961240310074,1.1011029411764715,0.9750268528464036,0.9030997347859504,1.2799205130521178,1.2089908856384746,1.1229890652536223
2018-01-30,1.1872332529226215,1.1665272331154695,1.3139689578713991,1.331593338304745,1.0903043170559086,0.7664082687338498,1.1207107843137265,0.8579484425349103,0.8901210942027808,1.273597687652425,1.1958143171659679,1.0998413376707836
2018-02-02,1.2076452031916882,1.1619956427015263,1.309238728750926,1.343027591349736,1.094125973106864,0.7705426356589143,1.0949754901960795,0.7642320085929123,0.8878317899824087,1.2726944268810405,1.1704528321860594,1.0906309490412096
2018-02-05,1.1777695305251452,1.167468409586058,1.3055432372505564,1.3599304001988535,1.083793347487614,0.7715762273901805,1.0790441176470598,0.7376476906552107,0.89429199636461,1.295095294011381,1.1224885822048158,1.0872160251116667
2018-02-06,1.1864910001855646,1.1539520697167769,1.2835181079083537,1.3273676360924653,1.0784147204529362,0.7586563307493536,1.0937500000000009,0.740870032223417,0.8836189738303464,1.2782946436636256,1.1420658167867495,1.0784933514822839
2018-02-07,1.145481536463167,1.1489237472766898,1.2771618625277181,1.309967685806609,1.075159235668789,0.7576227390180874,1.1286764705882364,0.7255639097744374,0.8860119336074032,1.2428868214253452,1.1363536734019033,1.0697455942156482
2018-02-08,1.1208016329560229,1.1492461873638355,1.2832224685883242,1.3089734029331315,1.0845010615711244,0.7436692506459944,1.1182598039215697,0.7242212674543516,0.8804198878286251,1.2365639960256525,1.093699024968052,1.0649878959288632
2018-02-09,1.0966784190016714,1.1474074074074088,1.2545454545454564,1.2875963211533652,1.0853503184713367,0.7452196382428935,1.1004901960784323,0.6938775510204094,0.8792178235910988,1.220305302140728,1.1100346123387497,1.0510688431652802
2018-02-12,1.1013174986082774,1.1526797385620928,1.2601626016260181,1.303256276410636,1.0820948336871894,0.7483204134366921,1.1372549019607852,0.6852846401718595,0.9011958273353874,1.2340348658657754,1.1254802829582125,1.0605601597664713
2018-02-13,1.0942660976062362,1.1586492374727682,1.2657797487065798,1.3355704697986548,1.0811040339702749,0.7467700258397928,1.1292892156862755,0.6965628356605813,0.887756955522801,1.2623972540872548,1.1284210836963122,1.065814587435122
2018-02-14,1.127110781221007,1.1771067538126376,1.2938654841093886,1.3917474521501338,1.0700636942675148,0.7457364341085267,1.1170343137254912,0.6946831364124609,0.8952669358559926,1.2940113810857194,1.1435447004210566,1.0806626366748873
2018-02-21,1.1382445722768615,1.154361655773422,1.3037694013303789,1.3703703703703676,1.1169143665958943,0.7462532299741598,1.0962009803921577,0.7140171858216984,0.8946787317049655,1.2860626862975342,1.137259203247225,1.082087318053744
2018-02-22,1.1629244757840056,1.160827886710241,1.291648189209167,1.3743475018642775,1.139985845718329,0.7462532299741598,1.1060049019607852,0.7073039742212688,0.894528086744726,1.2938307289314426,1.1383663832507245,1.0877654821118403
